longitude,latitude,elevation,land_type,tree_density,tree_height,slope_deg
128.26029,38.1249,424.90671,1,3,2,4
128.26044,38.1249,434.01389,1,3,2,3
128.26059,38.1249,442.58643,1,3,2,3
128.26074,38.1249,450.91727,1,3,2,3
128.26089,38.1249,459.26889,1,3,2,3
128.26104,38.1249,466.56918,1,3,2,2
128.26119,38.1249,471.85144,1,3,2,1
128.26134,38.1249,474.62167,1,3,2,1
128.26149,38.1249,474.40375,1,3,2,2
128.26164,38.1249,470.72992,1,3,2,2
128.26179,38.1249,473.26782,1,3,2,1
128.26194,38.1249,482.66034,1,3,2,4
128.26209,38.1249,494.57059,1,3,2,4
128.26224,38.1249,506.57703,1,3,2,4
128.26329,38.1249,486.88858,1,3,2,2
128.26344,38.1249,491.06601,1,3,2,3
128.26359,38.1249,499.37186,1,3,2,3
128.26374,38.1249,506.71222,1,3,2,3
128.26389,38.1249,514.01556,1,3,2,3
128.26404,38.1249,522.27203,1,3,2,3
128.26419,38.1249,534.48865,1,3,2,4
128.26434,38.1249,547.37457,1,3,2,3
128.26449,38.1249,555.88568,1,3,2,3
128.26464,38.1249,561.71381,1,3,2,2
128.26479,38.1249,567.49664,1,3,2,2
128.26495,38.1249,574.43842,1,3,2,3
128.2651,38.1249,582.04395,1,3,2,3
128.26525,38.1249,589.48187,1,3,2,3
128.2654,38.1249,596.59564,1,3,2,3
128.26555,38.1249,605.10162,1,3,2,3
128.2657,38.1249,615.2879,1,3,2,3
128.26735,38.1249,684.26746,1,3,2,2
128.2675,38.1249,679.17285,1,3,2,0
128.26765,38.1249,677.75037,1,3,2,0
128.2678,38.1249,679.51233,1,3,2,1
128.26795,38.1249,682.61145,1,3,2,2
128.2681,38.1249,687.41339,1,3,2,2
128.26825,38.1249,693.26208,1,3,2,2
128.2684,38.1249,698.0097,1,3,2,1
128.26855,38.1249,700.69043,1,3,2,0
128.2687,38.1249,701.86646,1,3,2,0
128.26885,38.1249,702.94067,1,3,2,0
128.269,38.1249,705.52875,1,3,2,2
128.26915,38.1249,709.38037,1,3,2,2
128.2693,38.1249,707.59985,1,3,2,1
128.26945,38.1249,702.00238,1,3,2,2
128.2696,38.1249,696.65106,1,3,2,2
128.26975,38.1249,690.82135,1,3,2,2
128.2699,38.1249,682.68481,1,3,2,3
128.30776,38.1249,360.02661,1,3,2,0
128.30791,38.1249,360.05569,1,3,2,0
128.30806,38.1249,360.04279,1,3,2,0
128.30821,38.1249,360.0,1,3,2,0
128.30836,38.1249,360.0,1,3,2,0
128.30852,38.1249,360.0,1,3,2,0
128.30867,38.1249,360.0,1,3,2,0
128.30882,38.1249,360.64145,1,3,2,0
128.30897,38.1249,361.3623,1,3,2,0
128.30912,38.1249,362.08423,1,3,2,0
128.30927,38.1249,362.79443,1,3,2,0
128.30987,38.1249,366.71271,1,3,2,1
128.31002,38.1249,368.90573,1,3,2,2
128.31017,38.1249,373.55594,1,3,2,2
128.31032,38.1249,377.92676,1,3,2,2
128.31047,38.1249,382.06567,1,3,2,2
128.31062,38.1249,388.07773,1,3,2,2
128.31077,38.1249,395.72839,1,3,2,3
128.31092,38.1249,399.03632,1,3,2,3
128.31107,38.1249,392.80481,1,3,2,1
128.31122,38.1249,394.76178,1,3,2,1
128.31137,38.1249,403.25653,1,3,2,4
128.31152,38.1249,414.69971,1,3,2,4
128.31167,38.1249,426.08008,1,3,2,4
128.31182,38.1249,435.48413,1,3,2,3
128.31197,38.1249,442.54401,1,3,2,3
128.31212,38.1249,448.90988,1,3,2,3
128.31227,38.1249,458.8349,1,3,2,4
128.31242,38.1249,470.29422,1,3,2,4
128.31257,38.1249,482.44876,1,3,2,4
128.31272,38.1249,485.52896,1,3,2,2
128.31287,38.1249,481.34351,1,3,2,3
128.31302,38.1249,472.45145,1,3,2,3
128.31317,38.1249,460.93311,1,3,2,3
128.31332,38.1249,450.13373,1,3,2,3
128.31347,38.1249,443.09659,1,2,2,3
128.31362,38.1249,438.95435,1,2,2,2
128.31377,38.1249,437.12863,1,2,2,1
128.31392,38.1249,439.10522,1,2,2,2
128.31407,38.1249,445.15192,1,2,2,2
128.31422,38.1249,452.10529,1,2,2,2
128.31437,38.1249,457.9978,1,2,2,2
128.31452,38.1249,463.85291,1,3,2,2
128.31468,38.1249,469.86127,1,3,2,2
128.31483,38.1249,475.55728,1,3,2,2
128.31498,38.1249,481.70743,1,3,2,3
128.31513,38.1249,487.6423,1,3,2,2
128.31528,38.1249,492.60275,1,3,2,2
128.31543,38.1249,496.30054,1,3,2,2
128.31558,38.1249,499.69522,1,3,2,2
128.31573,38.1249,503.54495,1,3,2,2
128.31588,38.1249,505.84305,1,3,2,1
128.31603,38.1249,505.10239,1,3,2,3
128.31618,38.1249,498.09439,1,3,2,3
128.31633,38.1249,489.70508,1,3,2,3
128.31648,38.1249,482.16599,1,3,2,2
128.31663,38.1249,476.54245,1,3,2,0
128.31678,38.1249,478.11707,1,3,2,0
128.31693,38.1249,488.98221,1,3,2,3
128.31708,38.1249,498.62402,1,3,2,3
128.31723,38.1249,498.50888,1,3,2,0
128.31738,38.1249,491.93542,1,3,2,3
128.31753,38.1249,484.17108,1,3,2,3
128.31768,38.1249,479.48331,1,3,2,2
128.31783,38.1249,483.81247,1,3,2,2
128.31798,38.1249,495.12717,1,3,2,4
128.31813,38.1249,506.24698,1,3,2,4
128.31828,38.1249,512.16937,1,3,2,2
128.31843,38.1249,511.32693,1,3,2,1
128.31858,38.1249,509.67242,1,3,2,0
128.31873,38.1249,510.65237,1,3,2,0
128.31888,38.1249,515.72772,1,3,2,3
128.31903,38.1249,523.66193,1,3,2,3
128.31918,38.1249,532.63141,1,3,2,3
128.31933,38.1249,541.60553,1,3,2,3
128.31948,38.1249,549.88947,1,3,2,2
128.31963,38.1249,554.95123,1,3,2,2
128.31978,38.1249,558.89368,1,3,2,2
128.31993,38.1249,563.37421,1,3,2,2
128.32008,38.1249,567.73395,1,3,2,2
128.32023,38.1249,571.73865,1,3,2,1
128.32038,38.1249,575.14197,1,3,2,1
128.32053,38.1249,577.72693,1,3,2,1
128.32068,38.1249,579.50793,1,3,2,0
128.32083,38.1249,580.93036,1,3,2,0
128.32099,38.1249,583.8194,1,3,2,0
128.32114,38.1249,583.40918,1,3,2,1
128.32129,38.1249,580.59576,1,3,2,1
128.32144,38.1249,574.18127,1,2,2,3
128.32159,38.1249,565.07239,1,2,2,3
128.32174,38.1249,555.37006,1,2,2,3
128.32189,38.1249,546.19763,1,2,2,3
128.32204,38.1249,536.67615,1,2,2,3
128.32219,38.1249,528.77313,1,2,2,1
128.32234,38.1249,525.72931,1,3,2,1
128.32249,38.1249,523.41144,1,3,2,1
128.32264,38.1249,520.10358,1,3,2,0
128.32279,38.1249,519.62854,1,3,2,2
128.32294,38.1249,523.3866,1,3,2,2
128.32309,38.1249,528.75446,1,3,2,2
128.32324,38.1249,533.11206,1,3,2,2
128.32339,38.1249,539.23627,1,3,2,2
128.32354,38.1249,547.46472,1,3,2,2
128.32369,38.1249,553.28326,1,3,2,3
128.32384,38.1249,559.84882,1,3,2,3
128.32399,38.1249,569.0686,1,3,2,3
128.32414,38.1249,578.24323,1,3,2,3
128.32429,38.1249,585.04907,1,3,2,3
128.32444,38.1249,591.25208,1,3,2,2
128.32459,38.1249,597.13922,1,3,2,2
128.32474,38.1249,603.11774,1,3,2,2
128.32489,38.1249,611.82947,1,3,2,3
128.32504,38.1249,620.76892,1,3,2,3
128.32519,38.1249,629.36182,1,3,2,3
128.32534,38.1249,637.87122,1,3,2,3
128.32549,38.1249,646.17059,1,3,2,3
128.32564,38.1249,652.89465,1,3,2,3
128.32579,38.1249,655.80005,1,3,2,0
128.32594,38.1249,655.26306,1,3,2,0
128.32609,38.1249,649.49384,1,3,2,2
128.32624,38.1249,639.84119,1,3,2,3
128.32639,38.1249,631.43701,1,3,2,3
128.32654,38.1249,626.28699,1,2,2,2
128.32669,38.1249,622.98199,1,2,2,1
128.32684,38.1249,619.60834,1,2,2,1
128.32699,38.1249,616.92377,1,2,2,1
128.32715,38.1249,615.58093,1,2,2,1
128.3273,38.1249,613.59906,1,2,2,1
128.32745,38.1249,610.08813,1,2,2,2
128.3276,38.1249,606.03314,1,2,2,2
128.32775,38.1249,603.70844,1,2,2,0
128.3279,38.1249,603.94525,1,2,2,1
128.32805,38.1249,606.17358,1,2,2,1
128.3282,38.1249,609.94226,1,2,2,2
128.32955,38.1249,647.76617,1,2,2,3
128.3297,38.1249,654.81091,1,2,2,3
128.32985,38.1249,661.46265,1,2,2,3
128.33,38.1249,669.30725,1,2,2,4
128.33015,38.1249,680.69983,1,2,2,4
128.3303,38.1249,693.94562,1,2,2,4
128.33045,38.1249,705.13391,1,2,2,3
128.3306,38.1249,712.16925,1,2,2,2
128.33075,38.1249,717.32672,1,2,2,2
128.3309,38.1249,721.15295,1,2,2,2
128.33105,38.1249,726.22485,1,3,2,3
128.3312,38.1249,732.46344,1,3,2,3
128.33135,38.1249,740.08502,1,3,2,3
128.3315,38.1249,749.26379,0,0,0,3
128.33165,38.1249,757.84265,0,0,0,3
128.3318,38.1249,764.02411,0,0,0,3
128.33195,38.1249,772.87225,0,0,0,4
128.3321,38.1249,789.95007,0,0,0,4
128.33225,38.1249,788.85303,0,0,0,0
128.3324,38.1249,775.34766,2,0,0,4
128.33255,38.1249,747.9433,2,0,0,4
128.3327,38.1249,712.46033,2,0,0,4
128.33285,38.1249,683.71307,1,2,2,3
128.333,38.1249,673.21124,1,2,2,1
128.33315,38.1249,675.16541,1,2,2,1
128.33331,38.1249,681.96564,1,2,2,3
128.33346,38.1249,689.73395,1,2,2,3
128.33361,38.1249,699.69592,1,2,2,3
128.33376,38.1249,711.23059,1,2,2,4
128.33391,38.1249,723.71417,1,2,2,4
128.33406,38.1249,736.40021,1,2,2,4
128.33421,38.1249,732.68451,1,2,2,4
128.33436,38.1249,688.0155,1,2,2,4
128.33451,38.1249,667.44952,1,2,2,4
128.33466,38.1249,653.33789,1,2,2,4
128.33481,38.1249,639.75189,1,2,2,4
128.33496,38.1249,628.51459,1,2,2,3
128.33511,38.1249,618.82092,1,2,2,3
128.33526,38.1249,613.00262,1,2,2,1
128.33541,38.1249,614.63019,1,2,2,1
128.33556,38.1249,626.50226,1,2,2,4
128.33571,38.1249,655.33386,2,0,0,4
128.33586,38.1249,714.39795,2,0,0,4
128.33601,38.1249,757.55835,2,0,0,4
128.33616,38.1249,784.74994,0,0,0,4
128.33631,38.1249,803.30847,0,0,0,4
128.33646,38.1249,818.27423,0,0,0,4
128.33661,38.1249,830.46112,0,0,0,3
128.33676,38.1249,837.87781,0,0,0,0
128.33691,38.1249,837.39081,1,2,2,0
128.33706,38.1249,817.82739,1,2,2,3
128.33721,38.1249,807.08429,1,2,2,3
128.33736,38.1249,800.72656,1,2,2,3
128.33751,38.1249,796.53577,1,2,2,2
128.33766,38.1249,792.46289,1,2,2,2
128.33781,38.1249,787.0498,1,2,2,2
128.33796,38.1249,779.03534,1,2,2,4
128.33811,38.1249,765.3811,1,2,2,4
128.33826,38.1249,737.20667,1,2,2,4
128.33841,38.1249,733.11554,1,2,2,2
128.33856,38.1249,737.1579,1,2,2,1
128.33871,38.1249,739.53558,1,2,2,1
128.33886,38.1249,741.76953,1,2,2,2
128.33901,38.1249,747.60297,2,0,0,3
128.33916,38.1249,758.14789,2,0,0,3
128.33931,38.1249,772.90924,2,0,0,4
128.33946,38.1249,793.33881,0,0,0,4
128.33962,38.1249,812.95691,0,0,0,3
128.33977,38.1249,820.13654,0,0,0,3
128.33992,38.1249,815.91748,0,0,0,3
128.34007,38.1249,806.95587,0,0,0,3
128.34022,38.1249,799.57825,1,2,2,3
128.34037,38.1249,794.27344,1,2,2,3
128.34052,38.1249,785.94275,1,2,2,3
128.34067,38.1249,776.29791,1,2,2,3
128.34082,38.1249,776.57343,1,2,2,0
128.34097,38.1249,775.54065,1,2,2,3
128.34112,38.1249,781.69818,1,3,2,3
128.34127,38.1249,791.33142,1,3,2,3
128.34142,38.1249,798.92212,1,3,2,1
128.34157,38.1249,800.9801,1,3,2,1
128.34172,38.1249,797.05945,1,2,2,3
128.34187,38.1249,789.68451,1,2,2,3
128.34202,38.1249,781.92633,1,2,2,3
128.34217,38.1249,779.30487,1,3,2,2
128.34232,38.1249,775.60065,1,3,2,2
128.34247,38.1249,755.47186,1,3,2,4
128.34262,38.1249,717.69482,1,3,2,4
128.34277,38.1249,685.39539,2,0,0,4
128.34292,38.1249,681.30756,2,0,0,2
128.34307,38.1249,683.16254,0,0,0,2
128.34322,38.1249,687.47247,0,0,0,2
128.34337,38.1249,702.39484,0,0,0,4
128.34352,38.1249,722.33929,0,0,0,4
128.34367,38.1249,737.9101,1,3,2,4
128.34382,38.1249,749.02008,1,3,2,4
128.34397,38.1249,755.98633,1,3,2,0
128.34412,38.1249,757.44257,1,3,2,0
128.34427,38.1249,755.79376,1,3,2,1
128.34442,38.1249,753.21832,1,3,2,4
128.34457,38.1249,741.90112,1,2,2,4
128.34472,38.1249,723.22083,1,2,2,4
128.34487,38.1249,698.67749,1,2,2,4
128.25022,38.12475,593.02496,1,3,2,3
128.25037,38.12475,599.7879,1,3,2,1
128.25052,38.12475,597.93365,1,3,2,1
128.25067,38.12475,589.69421,1,3,2,4
128.25082,38.12475,578.67072,1,3,2,4
128.25097,38.12475,563.31964,1,3,2,4
128.25112,38.12475,550.62836,1,3,2,4
128.25127,38.12475,542.05963,1,3,2,3
128.25142,38.12475,534.6123,1,3,2,3
128.25248,38.12475,467.35052,1,3,2,4
128.25263,38.12475,456.25687,1,3,2,3
128.25278,38.12475,445.70831,1,3,2,3
128.25293,38.12475,437.74377,1,3,2,3
128.25308,38.12475,430.66641,1,3,2,3
128.25323,38.12475,423.5274,1,3,2,3
128.25338,38.12475,415.71848,1,3,2,3
128.25353,38.12475,405.81726,1,3,2,4
128.25368,38.12475,394.42511,1,3,2,4
128.25383,38.12475,384.2059,1,3,2,3
128.25398,38.12475,378.26376,1,3,2,0
128.25413,38.12475,377.5491,1,3,2,0
128.25428,38.12475,378.96109,1,3,2,0
128.25443,38.12475,381.24902,1,3,2,1
128.25458,38.12475,384.22787,1,3,2,1
128.25473,38.12475,387.88068,1,3,2,2
128.25488,38.12475,392.10239,1,3,2,2
128.25503,38.12475,397.27863,1,3,2,3
128.25518,38.12475,403.6297,1,3,2,3
128.25533,38.12475,409.94205,1,3,2,3
128.25548,38.12475,414.34778,1,3,2,0
128.25563,38.12475,413.49121,1,3,2,0
128.25578,38.12475,403.82318,1,2,2,3
128.25593,38.12475,393.55972,1,2,2,3
128.25608,38.12475,384.71851,1,2,2,3
128.25623,38.12475,377.41592,1,2,2,3
128.25638,38.12475,371.50964,1,2,2,2
128.25653,38.12475,365.96365,1,2,2,3
128.25668,38.12475,359.12564,1,2,2,3
128.25683,38.12475,352.94849,1,2,2,2
128.25698,38.12475,348.86475,1,2,2,2
128.25713,38.12475,347.35281,1,2,2,0
128.25728,38.12475,347.08383,1,2,2,0
128.25743,38.12475,347.6019,1,2,2,0
128.25758,38.12475,348.84482,1,3,2,0
128.25773,38.12475,350.0,1,3,2,0
128.25788,38.12475,350.02466,1,3,2,0
128.25803,38.12475,351.14624,1,3,2,0
128.25818,38.12475,353.79736,1,3,2,1
128.25833,38.12475,356.19675,1,3,2,1
128.25848,38.12475,358.35873,1,3,2,1
128.25863,38.12475,362.45181,1,3,2,2
128.25879,38.12475,368.63217,1,3,2,2
128.25894,38.12475,372.87988,1,3,2,2
128.25909,38.12475,370.46054,1,3,2,1
128.25924,38.12475,365.43457,1,3,2,0
128.25939,38.12475,365.0,1,3,2,0
128.25954,38.12475,365.93155,1,3,2,0
128.25984,38.12475,380.84644,1,3,2,4
128.25999,38.12475,393.3587,1,3,2,4
128.26014,38.12475,408.62585,1,3,2,4
128.26029,38.12475,423.23114,1,3,2,4
128.26044,38.12475,432.10995,1,3,2,3
128.26059,38.12475,438.77759,1,3,2,2
128.26074,38.12475,443.98828,1,3,2,2
128.26089,38.12475,448.68723,1,3,2,2
128.26104,38.12475,453.25156,1,3,2,2
128.26119,38.12475,457.09482,1,3,2,1
128.26134,38.12475,459.00754,1,3,3,1
128.26149,38.12475,458.56616,1,3,3,0
128.26164,38.12475,459.34949,1,3,2,3
128.26179,38.12475,469.32455,1,3,2,3
128.26194,38.12475,483.43842,1,3,2,4
128.26209,38.12475,496.67526,1,3,2,3
128.26224,38.12475,505.77307,1,3,2,3
128.26239,38.12475,507.70563,1,3,2,3
128.26254,38.12475,500.94464,1,3,2,3
128.26299,38.12475,478.55005,1,3,2,0
128.26314,38.12475,479.08969,1,3,2,0
128.26329,38.12475,480.15689,1,3,2,2
128.26344,38.12475,485.50574,1,3,2,3
128.26359,38.12475,493.52267,1,3,2,3
128.26374,38.12475,501.52515,1,3,2,3
128.26389,38.12475,509.84933,1,3,2,3
128.26404,38.12475,518.61566,1,3,2,3
128.26419,38.12475,527.86322,1,3,2,3
128.26434,38.12475,536.47516,1,3,2,3
128.26449,38.12475,543.07672,1,3,2,3
128.26464,38.12475,548.86646,1,3,2,3
128.26479,38.12475,555.97449,1,3,2,3
128.26495,38.12475,564.6745,1,3,2,3
128.2651,38.12475,573.39484,1,3,2,3
128.26525,38.12475,581.91565,1,3,2,3
128.2654,38.12475,591.71851,1,3,2,3
128.26555,38.12475,603.07721,1,3,2,4
128.2657,38.12475,615.55157,1,3,2,4
128.26735,38.12475,684.93378,1,3,2,1
128.2675,38.12475,687.90796,1,3,2,2
128.26765,38.12475,692.29254,1,3,2,2
128.2678,38.12475,693.2594,1,3,2,0
128.26795,38.12475,695.99945,1,3,2,2
128.2681,38.12475,701.71271,1,3,2,3
128.26825,38.12475,708.04797,1,3,2,3
128.2684,38.12475,711.26465,1,3,2,0
128.26855,38.12475,711.04651,1,3,2,0
128.2687,38.12475,709.82098,1,3,2,0
128.26885,38.12475,709.91345,1,3,2,0
128.269,38.12475,711.90344,1,3,2,2
128.26915,38.12475,715.52545,1,3,2,2
128.2693,38.12475,714.78259,1,3,2,0
128.26945,38.12475,709.52863,1,3,2,3
128.2696,38.12475,701.71674,1,3,2,3
128.26975,38.12475,692.51434,1,3,2,3
128.2699,38.12475,682.95819,1,3,2,3
128.30761,38.12475,360.75491,1,3,2,0
128.30776,38.12475,361.03265,1,3,2,0
128.30791,38.12475,361.80322,1,3,2,0
128.30806,38.12475,361.60416,1,3,2,0
128.30821,38.12475,360.7146,1,3,2,0
128.30836,38.12475,360.4884,1,3,2,0
128.30852,38.12475,360.33731,1,3,2,0
128.30867,38.12475,360.06656,1,3,2,0
128.30882,38.12475,360.01108,1,3,2,0
128.30897,38.12475,360.51193,1,3,2,0
128.30912,38.12475,361.25378,1,3,2,0
128.30927,38.12475,362.04697,1,3,2,0
128.30942,38.12475,362.89597,1,3,2,0
128.30972,38.12475,364.72693,1,3,2,0
128.30987,38.12475,364.99228,1,3,2,0
128.31002,38.12475,366.30533,1,3,2,0
128.31017,38.12475,367.73682,1,3,2,0
128.31032,38.12475,368.97961,1,3,2,0
128.31047,38.12475,371.75116,1,3,2,2
128.31062,38.12475,376.61017,1,3,2,2
128.31077,38.12475,381.59299,1,3,2,2
128.31092,38.12475,384.00879,1,3,2,0
128.31107,38.12475,385.43491,1,3,2,3
128.31122,38.12475,392.04837,1,3,2,3
128.31137,38.12475,404.23633,1,3,2,3
128.31152,38.12475,415.22891,1,3,2,3
128.31167,38.12475,423.76773,1,3,2,3
128.31182,38.12475,430.37378,1,3,2,2
128.31197,38.12475,436.06107,1,3,2,2
128.31212,38.12475,443.02798,1,3,2,3
128.31227,38.12475,452.84348,1,3,2,4
128.31242,38.12475,466.05728,1,3,2,4
128.31257,38.12475,475.65054,1,3,2,3
128.31272,38.12475,476.21542,1,3,2,3
128.31287,38.12475,470.08878,1,3,2,3
128.31302,38.12475,460.13416,1,3,2,3
128.31317,38.12475,449.10434,1,3,2,3
128.31332,38.12475,440.44873,1,3,2,3
128.31347,38.12475,434.87674,1,2,2,2
128.31362,38.12475,432.38876,1,2,2,1
128.31377,38.12475,434.71292,1,2,2,3
128.31392,38.12475,444.75076,1,2,2,3
128.31407,38.12475,454.43121,1,2,2,3
128.31422,38.12475,461.86627,1,2,2,3
128.31437,38.12475,468.70755,1,2,2,3
128.31452,38.12475,475.04108,1,3,2,3
128.31468,38.12475,481.17389,1,3,2,3
128.31483,38.12475,488.32449,1,3,2,3
128.31498,38.12475,494.83362,1,3,2,3
128.31513,38.12475,499.37073,1,3,2,1
128.31528,38.12475,501.90359,1,3,2,0
128.31543,38.12475,501.52274,1,3,2,0
128.31558,38.12475,499.60471,1,3,2,0
128.31573,38.12475,498.95459,1,3,2,0
128.31588,38.12475,498.68536,1,3,2,0
128.31603,38.12475,496.30713,1,3,2,3
128.31618,38.12475,489.04779,1,3,2,3
128.31633,38.12475,479.39359,1,3,2,3
128.31648,38.12475,471.96292,1,3,2,2
128.31663,38.12475,467.6799,1,3,2,1
128.31678,38.12475,470.42545,1,3,2,1
128.31693,38.12475,480.9938,1,3,2,3
128.31708,38.12475,487.789,1,3,2,3
128.31723,38.12475,487.53775,1,3,2,0
128.31738,38.12475,481.86813,1,3,2,3
128.31753,38.12475,475.37396,1,3,2,3
128.31768,38.12475,473.87329,1,3,2,3
128.31783,38.12475,481.32843,1,3,2,3
128.31798,38.12475,494.01648,1,3,2,3
128.31813,38.12475,503.79898,1,3,2,3
128.31828,38.12475,505.80206,1,3,2,1
128.31843,38.12475,503.4631,1,3,2,0
128.31858,38.12475,503.84125,1,3,2,2
128.31873,38.12475,507.62622,1,3,2,2
128.31888,38.12475,515.11841,1,3,2,3
128.31903,38.12475,524.83179,1,3,2,3
128.31918,38.12475,535.15912,1,3,2,3
128.31933,38.12475,544.82709,1,3,2,3
128.31948,38.12475,552.68475,1,3,2,2
128.31963,38.12475,557.55414,1,3,2,2
128.31978,38.12475,561.89941,1,3,2,2
128.31993,38.12475,567.02698,1,3,2,2
128.32008,38.12475,572.01862,1,3,2,2
128.32023,38.12475,576.05774,1,3,2,1
128.32038,38.12475,579.32153,1,3,2,1
128.32053,38.12475,581.76337,1,3,2,1
128.32068,38.12475,582.36224,1,3,2,1
128.32083,38.12475,580.36664,1,3,2,1
128.32099,38.12475,580.72699,1,3,2,0
128.32114,38.12475,579.15375,1,3,2,1
128.32129,38.12475,576.21613,1,2,2,1
128.32144,38.12475,570.65729,1,2,2,3
128.32159,38.12475,562.13013,1,2,2,3
128.32174,38.12475,551.75201,1,2,2,3
128.32189,38.12475,541.40875,1,2,2,3
128.32204,38.12475,532.21423,1,2,2,3
128.32219,38.12475,522.98248,1,2,2,1
128.32234,38.12475,519.95453,1,2,2,1
128.32249,38.12475,517.20099,1,3,2,1
128.32264,38.12475,515.14423,1,3,2,0
128.32279,38.12475,516.36005,1,3,2,2
128.32294,38.12475,521.16632,1,3,2,2
128.32309,38.12475,527.23059,1,3,2,2
128.32324,38.12475,532.40051,1,3,2,2
128.32339,38.12475,538.75763,1,3,2,3
128.32354,38.12475,548.02094,1,3,2,2
128.32369,38.12475,553.81964,1,3,2,2
128.32384,38.12475,558.81616,1,3,2,2
128.32399,38.12475,565.00055,1,3,2,3
128.32414,38.12475,572.40649,1,3,2,3
128.32429,38.12475,579.63538,1,3,2,3
128.32444,38.12475,585.34491,1,3,2,2
128.32459,38.12475,590.31818,1,3,2,2
128.32474,38.12475,595.05426,1,3,2,2
128.32489,38.12475,601.10394,1,3,2,3
128.32504,38.12475,610.81073,1,3,2,3
128.32519,38.12475,619.724,1,3,2,3
128.32534,38.12475,627.50677,1,3,2,3
128.32549,38.12475,634.08948,1,3,2,3
128.32564,38.12475,636.65442,1,3,2,1
128.32579,38.12475,635.59045,1,3,2,1
128.32594,38.12475,632.77289,1,3,2,1
128.32609,38.12475,627.93878,1,3,2,2
128.32624,38.12475,621.7702,1,3,2,2
128.32639,38.12475,616.45374,1,3,2,2
128.32654,38.12475,612.53278,1,2,2,2
128.32669,38.12475,609.41858,1,2,2,1
128.32684,38.12475,606.62018,1,2,2,1
128.32699,38.12475,604.54895,1,2,2,1
128.32715,38.12475,604.17932,1,2,2,0
128.3273,38.12475,603.20447,1,2,2,1
128.32745,38.12475,601.1272,1,2,2,2
128.3276,38.12475,597.47211,1,2,2,2
128.32775,38.12475,595.29645,1,2,2,0
128.3279,38.12475,596.00421,1,2,2,1
128.32805,38.12475,598.328,1,2,2,1
128.3282,38.12475,601.19305,1,2,2,1
128.32835,38.12475,604.60547,1,2,2,1
128.3294,38.12475,633.60278,1,3,2,3
128.32955,38.12475,642.17719,1,2,2,3
128.3297,38.12475,649.65558,1,2,2,3
128.32985,38.12475,656.71179,1,2,2,3
128.33,38.12475,665.17554,1,2,2,3
128.33015,38.12475,675.55377,1,2,2,3
128.3303,38.12475,686.22559,1,2,2,3
