longitude,latitude,elevation,land_type,tree_density,tree_height,slope_deg
128.38859,38.2499,607.38141,1,2,3,0
128.38874,38.2499,605.14709,1,2,3,0
128.38889,38.2499,604.13635,1,2,3,0
128.38904,38.2499,604.89142,1,2,3,0
128.38919,38.2499,603.75537,1,2,3,0
128.3895,38.2499,608.65656,1,3,3,3
128.38965,38.2499,617.19574,1,3,3,3
128.3898,38.2499,625.47266,1,3,3,2
128.38995,38.2499,631.52844,1,3,3,2
128.43006,38.2499,709.86981,1,3,2,3
128.43021,38.2499,702.26245,1,3,2,3
128.43036,38.2499,696.49304,1,3,2,1
128.43051,38.2499,698.6405,1,3,2,1
128.43066,38.2499,703.0567,1,3,2,2
128.43081,38.2499,693.00281,1,3,2,4
128.43096,38.2499,704.89404,1,3,2,3
128.43111,38.2499,715.20465,1,3,2,3
128.43126,38.2499,710.94495,1,3,2,3
128.43141,38.2499,704.73108,1,3,2,3
128.43156,38.2499,696.86346,1,3,2,3
128.43667,38.2499,720.56207,1,3,3,0
128.43682,38.2499,721.84265,1,3,3,0
128.43697,38.2499,722.80048,1,3,3,1
128.43712,38.2499,726.26703,1,3,3,1
128.43727,38.2499,732.23218,1,3,3,3
128.43742,38.2499,738.59003,1,3,3,3
128.43757,38.2499,743.82202,1,3,3,2
128.43772,38.2499,749.18988,1,3,3,2
128.43787,38.2499,754.93903,1,3,3,2
128.43802,38.2499,759.97253,1,3,3,2
128.43817,38.2499,765.02802,1,3,3,2
128.43832,38.2499,769.82404,1,3,3,2
128.43953,38.2499,820.79468,1,2,3,2
128.43968,38.2499,826.80298,1,2,3,0
128.43983,38.2499,827.56726,1,2,3,2
128.43998,38.2499,822.01831,1,2,3,2
128.44013,38.2499,815.77271,1,2,3,2
128.44028,38.2499,809.93854,1,2,3,2
128.44043,38.2499,813.14581,1,2,3,1
128.44058,38.2499,821.68671,1,3,2,3
128.44659,38.2499,630.56549,2,0,0,3
128.44674,38.2499,620.94373,2,0,0,3
128.44689,38.2499,610.42163,2,0,0,3
128.44704,38.2499,600.84729,2,0,0,3
128.44719,38.2499,595.99542,2,0,0,1
128.44734,38.2499,598.39331,2,0,0,1
128.44749,38.2499,606.68182,2,0,0,3
128.44764,38.2499,614.73822,2,0,0,3
128.44779,38.2499,623.07812,2,0,0,3
128.44794,38.2499,632.04547,2,0,0,3
128.44809,38.2499,641.95758,2,0,0,3
128.44824,38.2499,652.52844,2,0,0,3
128.452,38.2499,816.20441,0,0,0,3
128.45215,38.2499,825.39532,0,0,0,3
128.45635,38.2499,719.12872,0,0,0,0
128.4565,38.2499,718.27686,0,0,0,0
128.45665,38.2499,717.20642,0,0,0,0
128.4568,38.2499,715.5127,0,0,0,1
128.45695,38.2499,713.4903,0,0,0,0
128.4571,38.2499,712.07648,0,0,0,0
128.45725,38.2499,711.55908,0,0,0,0
128.4574,38.2499,713.04926,0,0,0,1
128.45755,38.2499,715.5033,2,0,0,1
128.45771,38.2499,713.66479,2,0,0,2
128.45786,38.2499,709.41968,2,0,0,2
128.45801,38.2499,703.32239,2,0,0,3
128.45816,38.2499,696.77704,1,2,3,3
128.45831,38.2499,692.30438,1,2,3,2
128.45846,38.2499,687.48901,1,2,3,3
128.45861,38.2499,679.32111,1,2,3,3
128.45936,38.2499,653.44556,1,2,2,4
128.45951,38.2499,642.2309,1,2,2,4
128.45966,38.2499,608.23743,2,0,0,1
128.45981,38.2499,605.9668,2,0,0,1
128.45996,38.2499,607.84241,2,0,0,1
128.46011,38.2499,599.2876,0,0,0,3
128.46026,38.2499,586.92194,0,0,0,3
128.46041,38.2499,575.98907,0,0,0,3
128.46056,38.2499,566.80243,0,0,0,3
128.46071,38.2499,557.47498,0,0,0,3
128.46086,38.2499,548.55396,0,0,0,3
128.46101,38.2499,539.54657,0,0,0,3
128.46116,38.2499,530.91565,1,3,2,3
128.46131,38.2499,522.52393,1,3,2,3
128.46146,38.2499,514.17981,1,3,2,3
128.46161,38.2499,505.91995,1,3,2,3
128.46176,38.2499,498.2467,1,3,2,3
128.46191,38.2499,491.17197,1,3,2,3
128.46206,38.2499,483.19479,1,3,2,3
128.46221,38.2499,474.36804,1,3,2,3
128.46236,38.2499,464.83133,1,3,2,3
128.46251,38.2499,455.84235,0,0,0,3
128.46266,38.2499,447.89575,0,0,0,3
128.46281,38.2499,440.57373,0,0,0,3
128.46296,38.2499,433.46106,0,0,0,3
128.46311,38.2499,425.98471,0,0,0,3
128.46326,38.2499,417.27145,0,0,0,3
128.46341,38.2499,409.31293,1,3,2,2
128.46356,38.2499,403.7666,1,3,2,2
128.46371,38.2499,398.69528,1,3,2,2
128.46386,38.2499,394.73767,1,3,2,2
128.46402,38.2499,391.67459,1,3,2,1
128.46417,38.2499,388.8273,1,3,2,1
128.46432,38.2499,385.38052,1,3,2,1
128.46447,38.2499,380.69821,1,3,2,2
128.46462,38.2499,375.10599,1,3,2,2
128.46477,38.2499,371.19241,1,3,3,2
128.46492,38.2499,370.30719,1,3,3,0
128.46507,38.2499,370.1962,1,3,3,0
128.46522,38.2499,370.3096,1,3,3,0
128.46537,38.2499,370.28964,1,3,3,0
128.46552,38.2499,369.67474,1,3,3,0
128.46567,38.2499,368.63089,1,3,3,0
128.46582,38.2499,369.80783,1,3,3,0
128.46597,38.2499,369.35977,1,3,3,0
128.46777,38.2499,464.09598,0,0,0,3
128.46792,38.2499,471.22095,0,0,0,3
128.46807,38.2499,475.08835,0,0,0,0
128.46822,38.2499,475.0574,0,0,0,0
128.46837,38.2499,475.02371,0,0,0,0
128.46942,38.2499,445.35004,0,0,0,3
128.46957,38.2499,435.80029,0,0,0,3
128.46972,38.2499,422.35394,0,0,0,4
128.46987,38.2499,406.94516,0,0,0,4
128.47002,38.2499,393.09525,0,0,0,4
128.48325,38.2499,138.41449,2,0,0,0
128.4834,38.2499,138.50531,0,0,0,0
128.48355,38.2499,137.83472,0,0,0,0
128.4837,38.2499,136.30139,0,0,0,0
128.48385,38.2499,134.52248,0,0,0,1
128.484,38.2499,133.533,0,0,0,0
128.48415,38.2499,132.70204,0,0,0,0
128.4867,38.2499,137.94952,1,3,1,3
128.48685,38.2499,128.27744,1,3,1,3
128.487,38.2499,121.34773,1,3,1,3
128.48715,38.2499,117.48302,1,3,1,1
128.4873,38.2499,115.09041,1,3,1,1
128.48745,38.2499,113.14864,1,3,1,1
128.4876,38.2499,111.28506,1,3,1,1
128.48775,38.2499,108.66431,1,3,1,2
128.4879,38.2499,104.17708,1,3,1,2
128.48805,38.2499,100.08952,1,3,1,2
128.4882,38.2499,96.40096,2,0,0,0
128.48835,38.2499,95.0,2,0,0,0
128.4885,38.2499,95.24309,2,0,0,0
128.48865,38.2499,95.72377,2,0,0,0
128.48881,38.2499,96.01517,1,3,1,0
128.48896,38.2499,95.87261,1,3,1,0
128.48911,38.2499,95.44415,1,3,1,0
128.48926,38.2499,94.90308,1,3,1,0
128.48941,38.2499,94.33543,1,3,1,0
128.48956,38.2499,96.93408,1,3,1,1
128.48971,38.2499,99.12469,1,3,1,1
128.48986,38.2499,98.88319,1,3,1,0
128.49001,38.2499,99.16349,1,3,1,1
128.49016,38.2499,101.5399,1,3,1,1
128.49031,38.2499,104.70818,1,3,1,1
128.49046,38.2499,106.20352,1,3,1,0
128.49061,38.2499,106.53133,1,3,1,0
128.49076,38.2499,106.87904,1,3,1,0
128.49091,38.2499,106.75146,1,3,1,0
128.49106,38.2499,106.85242,1,3,1,0
128.49121,38.2499,108.00481,1,3,1,1
128.49136,38.2499,106.26087,1,3,1,1
128.37492,38.24975,691.74396,1,3,2,4
128.37507,38.24975,703.79956,1,3,2,4
128.37522,38.24975,714.78442,1,3,1,3
128.37537,38.24975,722.19769,1,3,1,2
128.37552,38.24975,727.46906,1,3,1,2
128.37567,38.24975,726.7038,1,3,1,2
128.37582,38.24975,721.62085,1,3,1,3
128.37597,38.24975,715.20197,1,3,1,3
128.37612,38.24975,711.45282,1,3,1,2
128.37627,38.24975,707.25842,1,3,1,3
128.37642,38.24975,700.42871,1,3,1,2
128.37657,38.24975,695.51086,1,3,1,2
128.37672,38.24975,694.97412,1,3,2,0
128.37688,38.24975,696.92749,1,3,2,1
128.37703,38.24975,699.86273,1,3,2,1
128.37718,38.24975,702.7879,1,3,2,1
128.37733,38.24975,699.32556,1,3,2,1
128.37748,38.24975,691.82928,1,3,2,3
128.37763,38.24975,685.3255,1,3,2,1
128.37778,38.24975,682.55511,1,3,2,1
128.37793,38.24975,688.10974,1,3,2,2
128.37808,38.24975,683.0152,1,3,2,3
128.37823,38.24975,674.99396,1,3,2,3
128.37838,38.24975,664.93164,1,3,2,3
128.37853,38.24975,655.30048,1,3,2,2
128.37868,38.24975,649.87347,1,3,2,0
128.37883,38.24975,648.48267,1,3,3,0
128.37898,38.24975,646.91656,1,3,3,1
128.37913,38.24975,643.45679,1,3,3,1
128.37928,38.24975,640.65277,1,3,3,1
128.37943,38.24975,639.17609,1,3,3,0
128.37958,38.24975,639.57635,1,3,3,0
128.37973,38.24975,642.74249,1,3,3,1
128.37988,38.24975,647.98767,1,3,3,3
128.38003,38.24975,654.46527,1,3,3,3
128.38018,38.24975,661.83289,1,3,3,3
128.38033,38.24975,669.40393,1,3,3,3
128.38048,38.24975,674.87354,1,3,3,0
128.38063,38.24975,675.3205,1,3,2,2
128.38078,38.24975,670.12207,1,3,2,2
128.38093,38.24975,664.63361,1,3,2,2
128.38123,38.24975,655.21863,1,3,2,2
128.38138,38.24975,649.72742,1,3,2,2
128.38153,38.24975,644.60876,1,3,2,2
128.38168,38.24975,642.43701,1,3,2,1
128.38183,38.24975,640.61755,1,3,2,1
128.38198,38.24975,637.78986,1,3,2,2
128.38213,38.24975,633.04016,1,3,2,2
128.38228,38.24975,627.75775,1,3,2,2
128.38243,38.24975,623.56451,1,3,2,1
128.38258,38.24975,620.90027,1,3,2,1
128.38273,38.24975,618.96765,1,3,2,0
128.38288,38.24975,617.37842,1,3,2,0
128.38303,38.24975,614.6217,1,3,2,1
128.38319,38.24975,609.35443,1,3,3,2
128.38334,38.24975,603.40411,1,3,3,2
128.38349,38.24975,598.67322,1,3,3,2
128.38634,38.24975,529.63525,1,3,3,3
128.38649,38.24975,537.04718,1,3,3,3
128.38664,38.24975,544.11316,1,3,3,3
128.38679,38.24975,550.47229,1,3,3,3
128.38694,38.24975,558.04889,1,3,3,3
128.38709,38.24975,567.09857,1,3,3,4
128.38724,38.24975,578.47821,1,3,3,4
128.38739,38.24975,589.45355,1,3,3,2
128.38754,38.24975,594.33966,1,3,3,2
128.38769,38.24975,594.34625,1,3,3,0
128.38784,38.24975,593.60144,1,3,3,0
128.38799,38.24975,594.6106,1,3,3,1
128.38814,38.24975,596.73682,1,3,3,1
128.38829,38.24975,598.3269,1,3,3,0
128.38844,38.24975,598.03058,1,2,3,0
128.38859,38.24975,595.82465,1,2,3,1
128.38874,38.24975,593.52435,1,2,3,0
128.38889,38.24975,594.11584,1,2,3,0
128.38904,38.24975,595.09973,1,2,3,0
128.38919,38.24975,593.03839,1,2,3,1
128.38935,38.24975,593.83197,1,2,3,2
128.3895,38.24975,599.85541,1,3,3,3
128.38965,38.24975,609.06873,1,3,3,3
128.3898,38.24975,618.453,1,3,3,3
128.38995,38.24975,626.95557,1,3,3,3
128.3901,38.24975,634.953,1,3,3,3
128.39025,38.24975,631.5293,1,3,3,3
128.3904,38.24975,624.18042,1,3,3,3
128.39055,38.24975,622.02039,1,3,3,1
128.3907,38.24975,622.9696,1,3,3,0
128.39085,38.24975,624.19214,1,3,3,0
128.391,38.24975,624.27637,1,3,3,0
128.39115,38.24975,622.94727,1,3,3,1
128.3913,38.24975,619.66156,1,3,3,1
128.39145,38.24975,613.46521,1,3,3,3
128.3916,38.24975,606.76263,1,3,3,3
128.39175,38.24975,600.37518,1,3,3,3
128.3919,38.24975,600.02106,1,3,3,0
128.39205,38.24975,606.98694,1,3,3,3
128.3922,38.24975,617.03967,1,3,3,3
128.39235,38.24975,625.5274,1,3,3,3
128.3925,38.24975,633.10883,1,3,3,3
128.39265,38.24975,639.76697,1,3,3,3
128.3928,38.24975,638.29144,1,3,3,0
128.39295,38.24975,632.30237,1,3,3,2
128.394,38.24975,619.14136,1,3,3,2
128.39415,38.24975,623.15942,1,3,3,2
128.3943,38.24975,626.00397,1,3,3,1
128.39445,38.24975,630.64014,1,3,3,3
128.3946,38.24975,637.63458,1,3,3,3
128.39475,38.24975,645.45319,1,3,3,3
128.3949,38.24975,653.07593,1,3,3,3
128.43006,38.24975,719.823,1,3,2,3
128.43021,38.24975,712.05499,1,3,2,3
128.43036,38.24975,708.92944,1,3,2,2
128.43051,38.24975,713.18689,1,3,2,2
128.43066,38.24975,716.92969,1,3,2,2
128.43081,38.24975,715.98187,1,3,2,3
128.43096,38.24975,709.27179,1,3,2,3
128.43111,38.24975,699.39661,1,3,2,3
128.43126,38.24975,688.53949,1,3,2,4
128.43141,38.24975,677.17084,1,3,2,4
128.43156,38.24975,665.87878,1,3,2,4
128.43652,38.24975,765.61371,1,3,3,2
128.43667,38.24975,770.9613,1,3,3,2
128.43682,38.24975,775.104,1,3,3,1
128.43697,38.24975,778.04358,1,3,3,2
128.43712,38.24975,781.89838,1,3,3,2
128.43727,38.24975,787.63031,1,3,3,3
128.43742,38.24975,793.87195,1,3,3,2
128.43757,38.24975,798.53571,1,3,3,2
128.43772,38.24975,803.01874,1,3,3,2
128.43787,38.24975,807.93597,1,3,3,2
128.43802,38.24975,812.86523,1,3,3,2
128.43817,38.24975,816.95428,1,3,3,2
128.43832,38.24975,820.89655,1,3,3,2
128.43847,38.24975,825.51111,1,3,3,2
128.43938,38.24975,855.672,1,2,3,2
128.43953,38.24975,860.36639,1,2,3,2
128.43968,38.24975,864.26233,1,2,3,0
128.43983,38.24975,863.52478,1,2,3,3
128.43998,38.24975,855.62183,1,2,3,3
128.44013,38.24975,846.46161,1,2,3,3
128.44028,38.24975,837.97913,1,2,3,3
128.44043,38.24975,839.09863,1,2,3,0
128.44058,38.24975,844.30902,1,3,2,2
128.44073,38.24975,849.21088,1,3,2,2
128.44088,38.24975,852.60339,1,3,2,1
128.44103,38.24975,853.784,1,3,2,1
128.44118,38.24975,851.54175,1,3,2,2
128.44133,38.24975,845.92578,1,3,2,2
128.44148,38.24975,839.96729,1,3,2,3
128.44163,38.24975,833.58429,1,3,2,3
128.44283,38.24975,805.85132,1,2,3,0
128.44298,38.24975,804.73358,1,2,3,1
128.44313,38.24975,802.62836,1,2,3,1
128.44328,38.24975,799.23499,1,2,3,1
128.44343,38.24975,795.35822,1,2,3,2
128.44358,38.24975,791.74426,1,2,3,2
128.44373,38.24975,787.23108,1,2,3,2
128.44388,38.24975,780.48975,1,2,3,3
128.44403,38.24975,772.18787,1,2,3,3
128.44418,38.24975,763.96149,1,2,3,3
128.44433,38.24975,756.29443,1,2,3,3
128.44448,38.24975,748.73138,1,2,3,3
128.44463,38.24975,741.18774,1,2,3,3
128.44478,38.24975,734.04553,1,2,3,3
128.44659,38.24975,636.53461,2,0,0,3
128.44674,38.24975,627.13849,2,0,0,3
128.44689,38.24975,616.52008,2,0,0,3
128.44704,38.24975,605.60394,2,0,0,3
128.44719,38.24975,599.26465,2,0,0,1
128.44734,38.24975,602.11108,2,0,0,1
128.44749,38.24975,610.28632,2,0,0,3
128.44764,38.24975,619.29156,2,0,0,3
128.44779,38.24975,627.06726,2,0,0,3
128.44794,38.24975,636.06335,2,0,0,3
128.44809,38.24975,646.06091,2,0,0,3
128.44824,38.24975,656.29712,2,0,0,3
128.44839,38.24975,666.38208,1,3,2,3
128.44854,38.24975,676.25049,1,3,2,3
128.44869,38.24975,685.48029,1,3,2,3
128.44884,38.24975,696.36688,1,3,2,3
128.44899,38.24975,706.17157,1,3,2,3
128.44914,38.24975,713.51501,1,3,2,3
128.44929,38.24975,717.9458,1,3,2,2
128.44944,38.24975,721.63568,1,3,2,2
128.44959,38.24975,727.04559,1,3,2,3
128.44974,38.24975,733.95886,1,3,2,3
128.44989,38.24975,737.87073,1,2,3,1
128.45004,38.24975,734.83783,1,2,3,1
128.45019,38.24975,730.09753,1,2,3,2
128.45034,38.24975,730.43042,1,2,3,3
128.45049,38.24975,736.67761,1,2,3,3
128.45064,38.24975,745.53235,1,2,3,3
128.45079,38.24975,754.29254,1,2,3,3
128.45094,38.24975,762.00031,1,2,3,2
128.45109,38.24975,766.98706,1,2,3,2
128.45124,38.24975,771.91107,1,3,2,3
128.45139,38.24975,779.67633,1,3,2,3
128.45155,38.24975,789.95355,1,3,2,3
128.4517,38.24975,800.46136,1,3,2,3
128.45185,38.24975,810.42609,0,0,0,4
128.452,38.24975,821.97784,0,0,0,4
128.45215,38.24975,833.07959,0,0,0,4
128.4523,38.24975,831.61877,0,0,0,2
128.45245,38.24975,825.92932,1,3,3,3
128.4526,38.24975,819.24707,1,3,3,3
128.45275,38.24975,812.35724,1,3,3,3
128.4529,38.24975,806.15784,1,3,3,2
128.45305,38.24975,800.77026,1,3,3,2
128.4532,38.24975,795.79175,1,3,3,2
128.45335,38.24975,790.88721,1,3,3,2
128.4535,38.24975,786.31305,1,3,3,2
128.45635,38.24975,732.50458,0,0,0,0
128.4565,38.24975,730.93158,0,0,0,0
128.45665,38.24975,730.09082,0,0,0,0
128.4568,38.24975,729.17639,0,0,0,0
128.45695,38.24975,727.48517,0,0,0,1
128.4571,38.24975,725.06281,0,0,0,1
128.45725,38.24975,723.01495,0,0,0,1
128.4574,38.24975,722.75488,0,0,0,0
128.45755,38.24975,721.31677,0,0,0,0
128.45771,38.24975,717.28357,2,0,0,2
128.45786,38.24975,712.13562,1,2,3,2
128.45801,38.24975,706.55713,1,2,3,2
128.45816,38.24975,700.97687,1,2,3,2
128.45831,38.24975,695.54443,1,2,3,3
128.45846,38.24975,687.71094,1,2,3,3
128.45861,38.24975,676.86511,1,2,3,3
128.45876,38.24975,664.48633,1,2,3,4
128.45906,38.24975,644.67615,1,2,2,2
128.45921,38.24975,640.72772,1,2,2,1
128.45936,38.24975,643.42529,1,2,2,1
128.45951,38.24975,652.95892,1,2,2,3
128.45966,38.24975,660.02234,1,2,2,2
128.45981,38.24975,656.41901,2,0,0,2
128.45996,38.24975,660.78577,2,0,0,2
128.46011,38.24975,657.59613,0,0,0,1
128.46026,38.24975,648.84448,0,0,0,3
128.46041,38.24975,639.95563,0,0,0,3
128.46056,38.24975,632.90265,0,0,0,3
128.46071,38.24975,625.06506,0,0,0,4
128.46086,38.24975,613.36841,0,0,0,4
128.46101,38.24975,598.93213,0,0,0,4
128.46116,38.24975,588.29205,0,0,0,3
128.46131,38.24975,578.42267,1,3,2,3
128.46146,38.24975,567.73608,1,3,2,3
128.46161,38.24975,557.15204,1,3,2,3
128.46176,38.24975,547.63995,1,3,2,3
128.46191,38.24975,539.05487,1,3,2,3
128.46206,38.24975,531.08783,1,3,2,2
128.46221,38.24975,525.01025,1,3,2,3
128.46236,38.24975,518.84308,1,3,2,3
128.46251,38.24975,510.08066,0,0,0,4
128.46266,38.24975,499.06009,0,0,0,4
128.46281,38.24975,488.69611,0,0,0,3
128.46296,38.24975,480.31918,0,0,0,3
128.46311,38.24975,473.00055,0,0,0,3
128.46326,38.24975,465.7674,0,0,0,3
128.46341,38.24975,458.31073,1,3,2,2
128.46356,38.24975,452.32559,1,3,2,2
128.46371,38.24975,446.58731,1,3,2,2
128.46386,38.24975,441.72424,1,3,2,2
128.46402,38.24975,438.20468,1,3,2,1
128.46417,38.24975,435.27734,1,3,2,1
128.46432,38.24975,431.30786,1,3,2,2
128.46447,38.24975,425.41245,1,3,2,2
128.46462,38.24975,420.46472,1,3,2,2
128.46477,38.24975,414.66437,1,3,3,2
128.46492,38.24975,410.30945,1,3,3,1
128.46507,38.24975,407.09366,1,3,3,1
128.46522,38.24975,404.50717,1,3,3,1
128.46537,38.24975,402.4451,1,3,3,0
128.46552,38.24975,401.00082,1,3,3,0
128.46567,38.24975,399.92514,1,3,3,0
128.46582,38.24975,398.60522,1,3,3,1
128.46597,38.24975,396.77969,1,3,3,1
128.46612,38.24975,393.96436,1,3,3,1
128.46627,38.24975,393.22861,1,3,3,1
128.46642,38.24975,396.45209,1,3,3,3
128.46657,38.24975,402.73062,1,3,3,3
128.46672,38.24975,410.41489,1,3,3,3
128.46687,38.24975,419.17343,1,3,3,3
128.46702,38.24975,428.66498,1,3,3,3
128.46717,38.24975,437.41281,1,3,3,3
128.46732,38.24975,445.43698,1,3,3,3
128.46747,38.24975,453.341,1,3,3,3
128.46762,38.24975,461.17273,1,3,3,3
128.46777,38.24975,468.35327,1,3,3,2
128.46792,38.24975,473.76791,0,0,0,2
128.46807,38.24975,476.34369,0,0,0,0
128.46822,38.24975,476.10977,0,0,0,0
128.46837,38.24975,475.53787,0,0,0,0
128.46852,38.24975,473.96707,1,3,2,1
128.46867,38.24975,471.1138,1,3,2,1
128.46882,38.24975,467.66217,1,3,2,1
128.46897,38.24975,463.71063,1,3,2,2
128.46912,38.24975,459.00247,1,3,2,2
128.46927,38.24975,453.45206,0,0,0,2
128.46942,38.24975,446.96191,0,0,0,4
128.46957,38.24975,433.83557,0,0,0,4
128.46972,38.24975,421.01669,0,0,0,4
128.46987,38.24975,405.68314,0,0,0,4
128.47002,38.24975,393.04837,2,0,0,4
128.47018,38.24975,383.19415,1,3,2,3
128.47033,38.24975,373.47235,1,3,2,3
128.47048,38.24975,362.54489,1,3,2,3
128.47063,38.24975,351.72461,1,3,2,3
128.47078,38.24975,344.3974,1,3,2,3
128.47093,38.24975,337.86951,1,3,2,3
128.47108,38.24975,331.23343,1,3,2,3
128.47123,38.24975,327.677,1,3,2,2
128.47138,38.24975,324.77222,1,3,2,2
128.47153,38.24975,320.65604,1,3,2,2
128.47168,38.24975,317.19858,1,3,2,1
128.47183,38.24975,317.23309,1,3,2,2
128.47198,38.24975,322.06967,1,3,2,0
128.47213,38.24975,321.53641,1,3,2,0
128.47228,38.24975,317.49835,1,3,2,2
128.47243,38.24975,312.41632,1,3,2,1
128.47258,38.24975,310.42902,1,3,2,1
128.47273,38.24975,311.67963,1,3,2,0
128.47288,38.24975,312.22906,1,3,2,0
128.47303,38.24975,308.96027,1,3,2,1
128.47318,38.24975,303.50262,1,3,2,2
128.47333,38.24975,298.4213,1,3,2,2
128.47348,38.24975,293.17627,1,3,2,2
128.47363,38.24975,287.68204,1,3,2,2
128.47378,38.24975,282.08093,1,3,2,2
128.47393,38.24975,276.23804,1,3,2,2
128.47408,38.24975,269.71603,1,3,2,3
128.47423,38.24975,261.96851,1,3,2,3
128.47438,38.24975,251.96262,1,3,2,3
128.47453,38.24975,244.87561,1,3,2,3
128.47468,38.24975,240.12126,1,3,1,1
128.47483,38.24975,237.6324,1,3,1,1
128.47498,38.24975,237.47887,1,3,1,0
128.47513,38.24975,239.28491,1,3,1,1
128.47528,38.24975,241.638,1,3,1,1
128.47543,38.24975,242.1537,1,3,1,0
128.47558,38.24975,239.03491,1,3,1,1
128.47573,38.24975,236.573,1,3,2,1
128.47588,38.24975,233.39233,1,3,2,1
128.47603,38.24975,230.29709,1,3,2,1
128.47618,38.24975,227.41685,1,3,2,1
128.47633,38.24975,224.75389,1,3,2,1
128.47649,38.24975,222.25818,1,3,2,1
